Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity
48,133,107.386962552011,5,5.1269275964889,26.11914062,16.1470303796662,11609.71484298,Walking Dog Walking
62,145,96.6071428571429,-46,7.05970416609235,25.1953125,14.3644885502864,6018.72070257,Walking Dog Walking
77,86,81,4,0,0,0,0,Walking Dog Walking
71,130,102.929333333333,-6,6.473576679117,26.19140625,15.2672360658021,11419.89257722,Walking Dog Walking
57,94,69.7349206349206,-13,5.74829453176732,19.3359375,2.48323982361465,1559.47460923,Walking Dog Walking
68,112,84.7133333333333,3,7.28772204378206,20.8515625,14.7743977309365,4417.54492155,Walking Dog Walking
60,127,89.4823529411765,-1,7.89376293008976,21.6796875,11.668647930334,5939.34179654,Walking Dog Walking
52,128,93.3546592489569,11,6.51111109768486,27.2421875,14.978692685537,10739.72265553,Walking Dog Walking
59,120,80.5264797507788,-1,6.16922726454487,21.1640625,2.89749293068643,1857.29296857,Walking Dog Walking
66,128,95.2055555555555,-43,6.52473804495882,23.515625,14.7851508085237,5307.86914026,Walking Dog Walking
61,112,90.6111111111111,12,5.63622941517011,27.63085937,15.8386006039415,11372.11523363,Walking Dog Walking
63,125,90.1508771929824,7,7.61259267984139,25.27929687,13.6399069635005,15508.5742175,Walking Dog Walking
56,117,84.9648148148148,0,7.00098223425806,27.04296875,13.7647545258867,14824.64062438,Walking Dog Walking
57,127,90.4212962962963,22,7.95579989807824,22.859375,12.9152720949675,13909.74804628,Walking Dog Walking
64,124,91.9119047619048,10,6.37492489873105,21.328125,15.4822678637993,12958.658202,Walking Dog Walking
57,127,97.1671309192201,-31,7.94350777438367,22.265625,11.4932458963408,4114.58203089,Walking Dog Walking
71,113,90.3692307692308,-8,7.46506419273825,24.609375,14.0203521641902,10907.83398374,Walking Dog Walking
58,164,98.1369047619048,20,7.73952901116266,23.4375,13.6162738652983,11410.43749912,Walking Dog Walking
84,130,105.361290322581,-11,5.22461082835592,18.8125,14.9263860873548,2313.58984354,Walking Dog Walking
48,129,71.3509259259259,-23,2.35093121436004,19.40039062,0.356895475083643,384.01953119,Walking Dog Walking
80,112,90.9777777777778,11,1.40827447635148,11.640625,0.182834201388889,32.91015625,Walking Dog Walking
48,111,67.7051671732523,-48,2.70757904076576,16.625,0.542753067423313,176.93749998,Walking Dog Walking
60,143,100.604715672677,15,6.04291772076494,29.68359375,14.9861975533983,10760.08984334,Walking Dog Walking
58,118,99.0774907749077,-15,7.50056062082033,22.1171875,13.3957437841264,3603.45507793,Walking Dog Walking
61,149,103.936877076412,14,8.86276445091413,20.8515625,11.4155614092359,3436.08398418,Walking Dog Walking
53,125,101.45,22,6.06094889554081,20.30273437,15.6353298601667,2814.35937483,Walking Dog Walking
62,94,70.2222222222222,-5,1.53947388028808,14.55078125,0.197439236111111,35.5390625,Walking Dog Walking
68,122,100.871508379888,-26,5.13504963999622,20.65234375,16.605666256236,2955.80859361,Walking Dog Walking
71,118,102.73,2,5.91493181781355,19.8515625,15.5788827337458,4658.08593739,Walking Dog Walking
52,122,93.65,-50,7.99687754521171,22.47070312,13.0657044300279,9381.17578076,Walking Dog Walking
64,122,91.8228299643282,13,7.92498179731755,20.953125,11.9716167580072,10032.21484321,Walking Dog Walking
62,126,93.3210332103321,48,6.44838552968192,19.5,14.3663875111439,3893.29101552,Walking Dog Walking
74,145,99.2154696132597,-15,8.22720629483226,19.4375,12.3239583328889,2218.31249992,Walking Dog Walking
66,114,92.8722222222222,-13,8.04813112525576,33.6875,11.4835286452778,2067.03515615,Walking Dog Walking
53,118,92.7047619047619,7,7.63887867504472,19.07226562,11.3812518681818,2378.68164045,Walking Dog Walking
84,161,122.234146341463,22,5.43947494772303,21.25976562,15.112285537598,3082.90624967,Walking Dog Walking
81,155,115.122676579926,34,6.05269191396786,19.8125,14.2743226230337,3811.24414035,Walking Dog Walking
73,166,122.228412256267,8,4.72214544269079,19.5,16.0883652653631,5759.634765,Walking Dog Walking
78,131,112.162962962963,21,6.62650288879326,19.46484375,13.7625682491078,3702.13085901,Walking Dog Walking
71,163,122.604166666667,49,5.28274168859579,22.546875,15.5647146300837,3719.96679659,Walking Dog Walking
98,176,128.922222222222,7,6.90930600091055,20.71875,14.9744357626667,2695.39843728,Walking Dog Walking
68,132,115.324503311258,27,6.28067599932611,20.38671875,15.6950781237333,2354.26171856,Walking Dog Walking
60,180,127.466666666667,67,5.39441833846019,23.28125,15.6596740964017,3742.66210904,Walking Dog Walking
56,130,87.6138888888889,4,0,0,0,0,Walking Dog Walking
64,189,143.985781990521,2,6.28855263885245,20.109375,12.6030898242654,2659.25195292,Walking Dog Walking
121,162,146.522222222222,23,3.69866955668484,22.04296875,15.8809027764444,1429.28124988,Walking Dog Walking
122,164,148.773333333333,-16,5.38856405818537,21.8671875,14.2233984362667,2133.50976544,Walking Dog Walking
65,130,103.151515151515,43,2.02074910590789,11.71875,0.355113636363636,23.4375,Walking Dog Walking
114,146,125.272727272727,-9,5.65240278113063,29.78320312,20.7062914291414,4099.84570297,Walking Dog Walking
114,140,126.918032786885,-16,4.78796545061101,25.1953125,20.2239690052459,1233.66210932,Walking Dog Walking
68,155,115.230303030303,5,8.72956629516514,24.14648437,13.1706758158967,4333.15234343,Walking Dog Walking
100,132,115.95652173913,3,4.9709223406502,24.6875,20.4564792784058,2822.99414042,Walking Dog Walking
58,129,115.135593220339,-16,8.42434093415711,26.203125,18.2734374986207,1059.85937492,Walking Dog Walking
55,124,86.1736111111111,-38,3.74560232646368,19.921875,0.83754916958042,119.76953125,Walking Dog Walking
53,122,75.7333333333333,3,1.48718824520607,14.109375,0.157908519553073,28.265625,Walking Dog Walking
100,133,116.958333333333,0,5.87570659273795,24.296875,18.6058959944792,1786.16601547,Walking Dog Walking
70,120,108.694915254237,6,6.35260616145573,24.53125,19.0966460118965,1107.60546869,Walking Dog Walking
94,122,106.743801652893,21,3.3852370328337,24.53125,20.3288190842149,2459.78710919,Walking Dog Walking
110,127,116.311475409836,3,5.77999693929855,23.15625,19.2649205929508,1175.16015617,Walking Dog Walking
73,142,114.090476190476,-10,3.16473793158708,25.06445312,21.2219366758852,4435.38476526,Walking Dog Walking
84,131,110.393442622951,37,5.80821848578714,23.52734375,18.3300461052459,1118.13281242,Walking Dog Walking
88,169,131.612244897959,80,8.9832192110835,28.6875,19.8421954706122,972.26757806,Walking Dog Walking
73,136,121.783333333333,-3,6.7546442810854,24.6875,18.1705291480672,2162.29296862,Walking Dog Walking
108,124,118.169491525424,4,5.09112640846196,24.14648437,19.827628440678,1169.830078,Walking Dog Walking
81,140,111.215767634855,15,5.23440060441215,24.6875,20.0173349959751,4824.17773403,Walking Dog Walking
68,86,72,4,0,0,0,0,Walking Dog Walking
83,149,131.107011070111,66,5.19342664638254,27.7734375,19.8098117490775,5368.458984,Walking Dog Walking
74,128,106.287037037037,31,6.47460611455083,23.453125,18.2294422226047,3919.33007786,Walking Dog Walking
99,137,120.941935483871,-16,4.4834401772049,28.03125,20.6486643130323,3200.54296852,Walking Dog Walking
69,103,88.010989010989,-14,3.17271881529821,14.59960937,0.834563873076923,75.94531245,Walking Dog Walking
61,100,79.3829787234042,24,4.75008570242822,17.51953125,1.58406748659574,74.45117187,Walking Dog Walking
103,135,118.908333333333,-2,2.56118719820202,24.0703125,21.1593098945,2539.11718734,Walking Dog Walking
79,128,110.245901639344,13,7.16805699553316,22.40234375,16.5269796069492,975.09179681,Walking Dog Walking
79,149,126.581481481481,-6,4.24196066386309,22.78515625,18.3283573409294,4930.32812471,Walking Dog Walking
89,116,102.4,7,7.9123544405048,21.0234375,4.82146809841667,578.57617181,Walking Dog Walking
59,148,121.461538461538,-67,7.06348109202482,28.21875,18.3956728641549,2612.18554671,Walking Dog Walking
76,138,115.296735905045,20,4.43792065473395,24.53125,20.0311511796726,6730.46679637,Walking Dog Walking
107,140,125.593220338983,4,3.41449303571814,24.0703125,21.1776681650847,1249.48242174,Walking Dog Walking
99,128,111.888888888889,19,6.57803704758304,24.453125,18.4899956581111,1664.09960923,Walking Dog Walking
64,145,120.524590163934,-3,4.5762909195749,22.8359375,19.7762044255,1186.57226553,Walking Dog Walking
67,151,125.549783549784,22,8.35070598604537,23.984375,13.9761872260262,3200.54687476,Walking Dog Walking
76,140,117.893854748603,21,5.67272058644649,23.4375,18.7146901318539,3331.21484347,Walking Dog Walking
113,144,132.44262295082,-2,10.7636417239849,23.84179687,12.2564677247541,747.64453121,Walking Dog Walking
68,153,122.176165803109,66,8.65879958168115,24.296875,15.7178392152332,3033.54296854,Walking Dog Walking
100,142,124.322033898305,13,4.50869442136175,29.19921875,21.1415850094915,1247.35351556,Walking Dog Walking
69,146,111.524590163934,-67,9.61520790091678,22.92773437,6.50313780688525,396.69140622,Walking Dog Walking
76,135,121.407407407407,-3,6.11491005643403,30.3671875,21.1611880886792,1121.5429687,Walking Dog Walking
113,143,129.084745762712,-8,4.0971051694826,29.78320312,21.6617121276271,1278.04101553,Walking Dog Walking
69,129,99.0552486187845,51,9.86224098766531,25.3046875,9.240451388,1663.28124984,Walking Dog Walking
72,152,124.272727272727,-33,6.13072258710109,28.7109375,20.0393156811111,1082.12304678,Walking Dog Walking
95,138,116.464968152866,18,6.36629784874262,23.91796875,17.1991067863694,2700.25976546,Walking Dog Walking
70,151,93.6666666666667,66,10.4043378162408,29.859375,18.0473797393258,1606.2167968,Walking Dog Walking
107,162,130.333333333333,13,7.92035522505062,29.25,21.2386363627273,1401.74999994,Walking Dog Walking
66,137,114.603636363636,36,5.13554679098168,29.0078125,19.7080220681752,5399.99804668,Walking Dog Walking
79,125,109.526315789474,21,6.96748029268938,24.21875,18.7915962827027,695.28906246,Walking Dog Walking
101,164,130.148936170213,46,10.434734893389,29.25,17.6110787880851,827.72070304,Walking Dog Walking
76,106,84.8225806451613,10,2.16394188063505,19.5,0.299993699569892,55.79882812,Walking Dog Walking
66,87,71.5333333333333,-7,2.74377475732133,18.70898437,0.414303897303371,36.87304686,Walking Dog Walking
68,76,71.2333333333333,3,0,0,0,0,Walking Dog Walking
90,137,120.383333333333,-22,4.02500979425687,30.7734375,20.26521809775,2431.82617173,Walking Dog Walking
59,103,80.5190476190476,0,0,0,0,0,Walking Dog Walking
83,135,116.15,10,6.35494838323386,21.0234375,3.58815104116667,645.86718741,Walking Dog Walking
101,157,132.7,56,2.17919488619835,15.38085937,0.399205729133333,59.88085937,Walking Dog Walking
72,136,97.0111111111111,-40,8.60826266493327,20.71875,5.72354848498607,2054.75390611,Walking Dog Walking
63,81,69.7749077490775,-4,0,0,0,0,Walking Dog Walking
68,132,109.87037037037,-56,6.02763443100931,21.6015625,16.7729600681482,4528.6992184,Walking Dog Walking
78,137,114.825,36,6.74289730187922,22.21875,16.8857054120921,4035.68359349,Walking Dog Walking
80,139,116.331125827815,18,5.2095445964414,22.19140625,18.1626396921854,2742.55859352,Walking Dog Walking
103,138,119.6375,9,3.45834797322181,22.8359375,19.016170245625,4563.88085895,Walking Dog Walking
63,129,108.696296296296,29,7.15717059256064,30.95117187,15.8603116274721,4266.42382779,Walking Dog Walking
59,131,105.468634686347,-60,7.91743373389291,21.46484375,14.7755570013704,3989.40039037,Walking Dog Walking
73,140,110.466666666667,-29,6.85653311581658,21.4453125,15.8703676800744,4269.12890594,Walking Dog Walking
78,133,111.71320754717,-11,6.09727663409131,20.984375,16.5489602907519,4402.02343734,Walking Dog Walking
71,131,103.759259259259,1,7.13018457924146,20.984375,13.5943235929368,3656.8730465,Walking Dog Walking
66,141,111.451851851852,-16,5.73326259820406,20.984375,16.738397419777,4502.62890592,Walking Dog Walking
57,134,109.033333333333,52,7.14850371907754,22.11328125,15.3598632795896,4116.44335893,Walking Dog Walking
87,132,112.810408921933,19,6.03720698735661,21.6015625,16.2898393922305,4381.96679651,Walking Dog Walking
64,179,123.677777777778,-8,7.00721365283346,21.6015625,15.8345507073234,4259.49414027,Walking Dog Walking
76,118,96.0075187969925,7,8.84986462252743,20.91796875,10.3755969918491,2749.53320284,Walking Dog Walking
71,127,107.105555555556,-1,7.94233624313539,20.65234375,13.3469470132402,2389.10351537,Walking Dog Walking
59,157,95.0333333333333,79,9.02237133161776,21.6015625,6.53106553755555,1175.59179676,Walking Dog Walking
66,139,109.037037037037,4,9.16808968309863,21.65625,12.7907469784015,3440.71093719,Walking Dog Walking
72,132,110.834615384615,11,6.59542044296135,22.76367187,16.7119516215385,4345.1074216,Walking Dog Walking
90,131,109.741666666667,12,4.61179328630287,20.3671875,16.6278602230544,3974.05859331,Walking Dog Walking
95,120,110.888888888889,13,4.11653107868303,20.984375,17.5468424463889,3158.43164035,Walking Dog Walking
66,125,109.964194373402,1,1.26643734451023,20.51953125,18.6379990743188,7250.18163991,Walking Dog Walking
75,128,115.716666666667,-19,2.16269560182002,20.8515625,18.1082188003345,5414.3574213,Walking Dog Walking
55,138,100.434679334917,-6,4.55238627911844,20.30273437,1.49626622136038,626.93554675,Walking Dog Walking
80,176,150.362352941176,61,4.83757912755082,22.48828125,16.735704786052,7079.2031245,Walking Dog Walking
66,142,109.286153846154,-39,7.46269030286807,20.8515625,14.7615801008025,4782.75195266,Walking Dog Walking
78,166,119.892018779343,13,3.42295185124552,21.328125,18.0792904243632,7665.61913993001,Walking Dog Walking
94,129,108.163179916318,5,1.48792817604366,21.6015625,19.2109129821339,4591.40820273,Walking Dog Walking
49,124,77.6072423398329,-15,2.60866177240894,23.37890625,0.422966131173184,151.42187496,Walking Dog Walking
66,124,102.658333333333,-28,9.2123276824255,21.46484375,12.2627157416736,2930.78906226,Walking Dog Walking
68,124,94.1875,-30,9.02269580036286,20.30273437,8.71775124176136,1534.32421855,Walking Dog Walking
75,148,113.83379501385,-36,3.52410490227955,20.984375,17.9851291217222,6474.64648382,Walking Dog Walking
52,127,72.2674094707521,-70,2.17709566327275,18.5625,0.29672769726257,106.22851562,Walking Dog Walking
74,164,122.641666666667,31,6.42964551107811,21.6796875,14.4356339213649,5182.39257777,Walking Dog Walking
63,121,102.945833333333,-10,8.71223147868654,19.375,7.55848751217573,1806.47851541,Walking Dog Walking
58,127,106.486111111111,55,8.03278185175841,22.69921875,13.707455604234,4920.97656192,Walking Dog Walking
73,127,103.12380952381,4,4.98616694480346,21.53320312,17.5085414160766,3659.28515596,Walking Dog Walking
56,126,106.541202672606,5,6.67918662318298,20.51953125,15.0108555373661,6724.86328074,Walking Dog Walking
49,126,95.5070422535211,-10,1.59828156778718,10.94726562,0.257851120988701,91.27929683,Walking Dog Walking
73,139,119.238888888889,1,6.88257477033297,28.80859375,17.8802919849162,3200.5722653,Walking Dog Walking
71,131,110.777777777778,-41,6.50625910946864,21.328125,16.5489665914552,4435.12304651,Walking Dog Walking
58,118,96.8479166666667,-21,4.32500113808145,27.08007812,17.1517582201258,8181.38867100001,Walking Dog Walking
64,113,83.1333333333333,-9,1.67113523076021,13.921875,0.216450668862876,64.71874999,Walking Dog Walking
64,128,105.03,-14,5.26770842801879,21.46484375,17.1933658841333,5158.00976524,Walking Dog Walking
65,130,101.960144927536,33,8.0050073106463,20.8515625,13.7836094308029,3776.70898404,Walking Dog Walking
90,130,113.783333333333,18,7.75714756070457,26.50390625,15.432470701,1851.89648412,Walking Dog Walking
74,130,110.643835616438,-43,1.84851409161578,29.78515625,20.3767925920548,1487.50585922,Walking Dog Walking
58,117,90.7083333333333,17,3.81443412208826,25.14453125,0.60872395825,73.04687499,Walking Dog Walking
76,146,105.985446985447,-13,4.34879413981964,29.09375,17.3158353973904,8294.28515535001,Walking Dog Walking
79,161,122.894444444444,-35,7.74615431476683,20.78515625,14.5154296861111,2612.7773435,Walking Dog Walking
97,132,115.139664804469,3,5.14445389736338,21.53320312,17.8259524208427,3173.01953091,Walking Dog Walking
99,152,129.826086956522,44,3.00216311582849,24.609375,22.1175271734783,508.70312499,Walking Dog Walking
122,220,153.595238095238,-84,7.23928377318575,28.390625,18.3445405492857,770.47070307,Walking Dog Walking
111,159,139.702702702703,24,7.48067475335743,24.609375,18.7134712832432,692.39843748,Walking Dog Walking
54,128,97.0444444444445,50,0,0,0,0,Walking Dog Walking
96,139,120.466666666667,22,6.74992001210419,23.68945312,15.9999348946667,479.99804684,Walking Dog Walking
68,124,104.754966887417,16,4.64543846484396,20.0546875,15.9266666652,2388.99999978,Walking Dog Walking
102,118,110.066666666667,-2,4.7746666389651,19.1875,15.7732421863333,473.19726559,Walking Dog Walking
56,136,119.195488721805,13,4.62950687189086,20.8515625,17.2877456189394,2281.9824217,Walking Dog Walking
59,124,106.141666666667,13,4.92349079430823,20.23828125,17.1342610663333,2056.11132796,Walking Dog Walking
65,132,103.780487804878,35,7.00965013112458,21.7265625,16.8136432907317,689.35937492,Walking Dog Walking
