Minimum_HR,Maximum_HR,Average_HR,Delta_HR,Standard_Dev_SC,Maximum_SC,Average_SC,Sum_SC,Activity,Sedentary,ActivityCategorical
71,133,103.6928571,-21,7.576655229,27.171875,5.669977678,793.7968749,Aerobic,0,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Aerobic,0,1
86,166,125.1804511,60,7.859613603,21.46289062,8.486831201,1120.261719,Aerobic,0,1
66,156,114.1654676,70,8.835397674,26.45507812,11.03098302,1533.30664,Interval,0,2
104,145,121.9064748,1,9.1653361,29.78320312,10.25143323,1424.949219,Interval,0,2
47,127,100.3228346,19,9.592667387,27.68554687,8.19032118,1031.980469,Interval,0,2
70,160,121.075188,48,9.022992741,32.90625,12.21855909,1625.068359,Interval,0,2
68,161,111.9774436,85,10.55400862,33.28710937,7.961466165,1058.875,Interval,0,2
76,152,124.3283582,6,10.27285324,33.50976562,10.3820195,1380.808594,Interval,0,2
76,140,109.9547739,47,7.998219489,21.390625,8.631006595,1717.570312,Aerobic,0,1
67,142,106.6080402,-21,8.531269752,20.91796875,8.274562026,1638.363281,Aerobic,0,1
67,124,99.60365854,-12,8.001673235,23.99414062,5.114627,838.7988281,Aerobic,0,1
69,150,107.1986755,25,8.112236111,25.18359375,8.209114583,1231.367187,Aerobic,0,1
63,129,100.0949367,27,8.259528694,25.78125,6.667548457,1053.472656,Aerobic,0,1
63,118,90.92465753,2,8.59117194,27.421875,7.056292807,1030.21875,Aerobic,0,1
76,126,102.6593407,18,4.07091938,20.16601562,1.350038633,245.7070312,Resistance,0,3
78,133,111.8121547,31,5.741009145,29.296875,1.975086805,355.5156249,Resistance,0,3
81,138,123.2142857,5,5.919332135,21.1640625,3.031023394,548.6152343,Resistance,0,3
77,135,109.3166667,7,6.88543074,29.18945312,3.368507768,602.9628905,Resistance,0,3
74,118,93.17777778,40,6.191756535,25.95117187,2.759754774,496.7558593,Resistance,0,3
70,115,98.35911602,25,8.469297619,31.078125,7.725246028,1398.269531,Resistance,0,3
44,123,86.51336898,30,3.006248157,19.20703125,0.540732107,100.5761719,Resistance,0,3
65,154,103.6906077,-10,4.079444938,17.4609375,1.409722222,253.75,Resistance,0,3
50,130,96.87165775,-10,3.411398518,19.27148437,0.847288726,157.5957031,Resistance,0,3
64,126,95.81065089,-20,4.497606776,19.7890625,1.390255177,234.953125,Resistance,0,3
59,129,95.74468085,9,3.006122974,19.98046875,0.64522731,121.3027344,Resistance,0,3
56,119,93.77900552,7,4.509907493,18.45703125,1.606228298,289.1210937,Resistance,0,3
89,138,115.8393782,27,7.276917153,20.71875,6.328732188,1221.445312,Aerobic,0,1
59,116,87.04761905,12,7.205643362,27.9375,4.096270161,507.9374999,Aerobic,0,1
78,130,104.1264368,30,5.084773191,16.18945312,2.316829819,192.296875,Aerobic,0,1
81,113,101.64,-7,0,0,0,0,Aerobic,0,1
70,150,105.9946524,40,7.200256442,22.69921875,5.104149071,944.2675781,Aerobic,0,1
80,162,121.0833333,45,8.935216753,28.3125,5.373036024,967.1464843,Interval,0,2
83,164,129.7318436,-9,9.000750156,21.12304687,9.03018069,1616.402344,Interval,0,2
96,175,143.9889503,12,10.23621471,38.375,7.378571736,1335.521484,Interval,0,2
85,170,139.9885714,6,7.454688436,29.58984375,3.962475305,689.470703,Interval,0,2
71,201,123.6022099,-7,8.339223909,31.37695312,4.768905386,863.1718748,Interval,0,2
97,166,133.4888889,21,9.88337563,38.734375,7.304828558,1314.86914,Interval,0,2
73,137,112.6647727,16,8.336881763,25.921875,7.861060267,1375.685547,Aerobic,0,1
60,130,108.368984,-10,7.286988231,25.69921875,4.465683803,830.6171874,Aerobic,0,1
79,159,136.7428571,18,8.767575189,28.59375,6.595959821,1154.292969,Aerobic,0,1
42,138,104.878453,38,6.134941456,19.59375,3.586783854,645.6210936,Aerobic,0,1
54,148,122.5932203,-21,7.866376684,30.48046875,16.95617676,2984.287109,Aerobic,0,1
92,134,110.1546961,7,8.320865611,24.0234375,6.891553004,1247.371094,Aerobic,0,1
79,164,118.3333333,33,4.042550413,21.19140625,1.146764728,239.6738281,Resistance,0,3
80,144,116.9005525,32,4.957675076,20.984375,2.044101778,369.9824218,Resistance,0,3
64,150,115.9095745,-20,4.127926964,22.21875,1.203219,225.0019531,Resistance,0,3
63,114,91.24137931,4,3.536111014,19.85546875,1.001167385,174.203125,Resistance,0,3
54,131,101.3431953,13,3.791316052,17.78515625,1.201695033,201.8847656,Resistance,0,3
78,137,105.1756098,0,3.94762501,17.98242187,1.279019225,260.9199219,Resistance,0,3
63,136,105.7630332,34,5.159582796,21.39648437,1.876367187,394.0371093,Resistance,0,3
62,127,94.0984456,28,2.94910807,17.98242187,0.674570719,129.5175781,Resistance,0,3
66,130,98.52272727,-12,4.325038647,19.72265625,1.623990145,285.8222656,Resistance,0,3
62,132,95.14880952,-31,3.003180578,15.03125,0.782191685,131.4082031,Resistance,0,3
60,149,95.58549223,22,4.591811343,20.43945312,1.511850993,290.2753906,Resistance,0,3
69,120,90.97927461,-3,3.483756641,19.01367187,0.940236409,180.5253906,Resistance,0,3
69,120,95.68421053,29,4.473936708,17.34375,1.734607823,261.9257812,Resistance,0,3
68,118,89.5026738,-18,0.719352888,6.9375,0.075126689,13.8984375,Resistance,0,3
76,128,99.41463415,4,8.371752957,24.85546875,8.000559736,1312.091797,Interval,0,2
61,136,97.99180328,13,9.069990991,24.609375,9.960501678,1205.220703,Interval,0,2
52,114,80.30578512,12,4.705300632,19.72265625,1.630827092,197.3300781,Interval,0,2
66,139,94.65289256,-37,4.778521017,20.37109375,1.757470703,210.8964843,Interval,0,2
53,122,96.31192661,23,8.829978043,27.0703125,10.18712022,1100.208984,Interval,0,2
58,134,106.4150943,-18,4.063836843,21.46484375,1.072080494,226.2089843,Resistance,0,3
64,131,106.0986547,45,4.226999205,21.1640625,1.273139714,283.9101562,Resistance,0,3
75,137,110.1076233,23,4.728964068,20.78515625,1.531927435,340.0878906,Resistance,0,3
66,133,100.069869,-29,5.047216617,22.33984375,1.661852385,378.9023437,Resistance,0,3
82,145,123.6030928,36,3.056991078,15.3359375,0.777262791,150.0117187,Resistance,0,3
80,131,105.4511278,18,8.501284633,44.53125,13.29129464,1767.742187,Interval,0,2
83,128,105.3471074,32,8.755523951,27.26367187,9.881795582,1195.697265,Interval,0,2
55,165,117.5488722,9,8.645998795,43.50585937,13.24572662,1761.681641,Interval,0,2
77,127,103.9253731,-21,9.08874051,39.046875,12.81630345,1704.568359,Interval,0,2
67,148,104.5413534,32,8.580161121,42.203125,13.6934328,1821.226562,Interval,0,2
101,156,130.2406015,10,8.357209781,28.03125,13.00240836,1729.320312,Interval,0,2
65,126,103.2258065,-20,5.377183708,21.3046875,2.397965116,515.5624999,Resistance,0,3
76,138,110.9116022,17,4.749219861,20.8515625,1.767254402,319.8730468,Resistance,0,3
86,129,104.967033,-18,5.427729504,19.52929687,2.472300155,447.4863281,Resistance,0,3
67,124,96.09444444,9,5.342505381,19.921875,2.418339734,432.8828124,Resistance,0,3
72,137,107.6629834,44,2.994640015,20.23828125,0.633528646,114.0351562,Resistance,0,3
78,131,107.8121547,8,3.228032823,15.234375,0.776243094,140.5,Resistance,0,3
60,124,90.07142857,5,8.257938018,23.08007812,5.328211325,964.4062499,Interval,0,2
67,127,92.99285714,16,8.606076907,23.6015625,6.482770647,907.5878905,Interval,0,2
71,150,110.5248619,-2,8.739548149,23.78320312,6.672256895,1194.333984,Interval,0,2
71,144,112.2374101,11,8.501134499,22.4140625,7.011086443,974.5410155,Interval,0,2
63,134,95.94475138,-10,8.069041935,23.203125,5.672949218,1021.130859,Interval,0,2
69,146,110.3172414,2,9.021832077,22.21875,7.064982096,1017.357422,Interval,0,2
68,136,104.1153846,-14,8.21935612,28.90234375,5.088225138,920.9687499,Interval,0,2
71,142,106.7933884,11,9.206016826,28.80664062,9.140364582,1096.84375,Interval,0,2
75,150,107.7931034,44,8.964792712,28.51953125,9.632829483,1107.775391,Interval,0,2
54,125,96.09016393,46,9.397037659,28.42382812,8.537125384,1041.529297,Interval,0,2
61,139,108.5131579,17,8.615858313,29.68359375,5.861893503,891.0078124,Interval,0,2
56,128,97.26446281,23,8.38865373,25.5234375,6.899535123,834.8437499,Interval,0,2
77,143,120.6683417,16,10.35250736,41.37304687,9.439482569,1878.457031,Aerobic,0,1
67,139,114.8684211,36,10.13196914,42.609375,11.86564556,1803.578125,Aerobic,0,1
52,152,121.7560976,-12,9.510991417,27.50976562,10.60209865,2162.828125,Aerobic,0,1
71,140,111.1203008,14,10.04720394,26.953125,13.9304805,1852.753906,Aerobic,0,1
73,151,121.1666667,54,9.133817992,24.34375,13.44560971,1855.49414,Aerobic,0,1
72,142,117.7688442,-1,9.139489686,24.0234375,11.22153737,2233.085937,Aerobic,0,1
78,134,108.9226519,44,5.03976242,20.5078125,2.200481267,398.2871093,Resistance,0,3
78,146,116.8888889,-27,5.826238119,19.72265625,2.944194878,529.955078,Resistance,0,3
50,150,120.121547,-55,6.762200035,20.5078125,3.846625434,692.3925781,Resistance,0,3
42,162,128.2707182,-53,6.814791293,29.09375,3.855881076,694.0585936,Resistance,0,3
75,149,117.8181818,5,5.860533094,21.82421875,3.041428571,532.2499999,Resistance,0,3
50,148,119.371134,-48,6.374040797,21.09375,3.19472555,616.5820312,Resistance,0,3
60,125,90.57819905,23,3.322204651,18.22265625,0.898939732,188.7773437,Resistance,0,3
67,112,87.1758794,-30,3.9233462,14.671875,1.298464981,258.3945312,Resistance,0,3
69,112,87.86263736,8,4.700279976,18.28125,1.783546531,324.6054687,Resistance,0,3
57,106,85.50777202,1,3.681419895,18.5625,0.895846826,172.8984375,Resistance,0,3
61,96,78.4198895,22,3.541670656,18.94921875,0.985065608,178.296875,Resistance,0,3
58,103,80.90055249,3,3.705522131,21.09375,0.871212448,157.6894531,Resistance,0,3
76,159,119.2222222,44,4.013841997,20.04492187,1.090842014,196.3515625,Resistance,0,3
50,156,119.8241758,-5,4.217960035,21.39648437,1.371351305,249.5859375,Resistance,0,3
47,150,115.6077348,-82,4.129116448,19.72265625,1.169791667,210.5625,Resistance,0,3
108,153,125.9337017,-14,3.89114973,18.515625,1.37298213,248.5097656,Resistance,0,3
74,145,110.2154696,-58,3.13762785,20.91796875,0.639160156,115.0488281,Resistance,0,3
75,152,116.3149171,-2,3.453941575,15.28515625,1.122949219,202.1308593,Resistance,0,3
60,128,89.39010989,1,5.447099519,19.65625,2.563769531,461.4785156,Resistance,0,3
64,129,99.66321244,-38,3.622636796,19.125,1.017354329,195.3320312,Resistance,0,3
68,120,96.13186813,22,3.96011309,17.21875,1.288708362,234.5449218,Resistance,0,3
57,119,95.28,-24,3.224144033,19.07226562,0.722498422,143.0546875,Resistance,0,3
72,118,101.0222222,-31,4.312767532,20.38671875,1.327894575,236.3652344,Resistance,0,3
69,140,108.4254144,17,9.150128841,31.890625,6.884678819,1239.242187,Aerobic,0,1
84,138,103.7520661,15,8.474685395,21.328125,7.699702995,931.6640624,Aerobic,0,1
74,144,104.3801653,54,9.345228365,28.03125,11.11157226,1333.388672,Aerobic,0,1
59,139,108.9504132,-38,7.786561089,19.8125,8.548924973,1034.419922,Aerobic,0,1
57,144,99.56291391,44,8.502478714,38.265625,8.828854166,1324.328125,Aerobic,0,1
79,179,136.8181818,84,8.69052495,44.94921875,9.624176781,1164.52539,Aerobic,0,1
98,154,128.0082645,24,8.027997185,23.99414062,4.740121384,573.5546874,Interval,0,2
68,130,97.43333333,32,7.837796734,23.94335937,5.076432291,609.1718749,Interval,0,2
93,141,113.7652174,-3,8.654468107,24.609375,9.243953803,1063.054687,Interval,0,2
72,127,99.80991736,29,8.846890086,22.69921875,9.104726238,1101.671875,Interval,0,2
80,129,98.00826446,9,8.720884984,24.36328125,7.411512138,896.7929687,Interval,0,2
87,122,102.231405,-17,8.635092256,24.82421875,9.091425618,1100.0625,Interval,0,2
65,134,101.7107438,17,9.014851975,25.6953125,10.64630534,1277.55664,Interval,0,2
67,138,98.42975207,45,8.433963172,23.94335937,9.643046228,1166.808594,Interval,0,2
87,154,125.3305785,-6,9.13903162,25.1953125,9.673376161,1170.478515,Interval,0,2
43,129,91.18181818,-21,9.280866025,27.50976562,8.303385416,996.4062499,Interval,0,2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Interval,0,2
60,135,99.37190083,0,8.600028831,21.6015625,6.8238444,818.861328,Interval,0,2
74,136,105.0994475,-20,4.955131421,23.3046875,1.81688368,327.0390625,Resistance,0,3
67,135,110.879397,-52,4.780069654,21.65625,1.537295854,305.921875,Resistance,0,3
70,133,104.265,-20,4.269235424,19.01367187,1.70801272,339.8945312,Resistance,0,3
65,113,93.50276243,-3,3.904361914,20.23828125,1.217447917,219.140625,Resistance,0,3
69,127,100.5440415,38,4.557712861,21.31835937,1.830209682,353.2304687,Resistance,0,3
82,137,111.5677083,-7,5.764888518,20.7421875,2.788363486,529.7890624,Resistance,0,3
74,144,111.1657459,17,9.748147721,36.54492187,8.833463541,1590.023437,Aerobic,0,1
79,160,130.2892562,72,8.48957439,24.4453125,12.50432593,1513.023437,Aerobic,0,1
80,147,124.322314,34,8.225806466,24.4453125,11.83322572,1431.820312,Aerobic,0,1
75,147,107.6694215,16,8.090008911,23.94335937,11.15374349,1338.449219,Aerobic,0,1
72,170,111.7355372,25,7.22418019,25.1796875,13.71829427,1646.195312,Aerobic,0,1
90,170,129.4876033,-12,8.562178464,23.203125,10.64443359,1277.332031,Aerobic,0,1
56,151,106.7127072,23,9.274442334,24.26367187,7.577050781,1363.86914,Aerobic,0,1
71,136,105.6967213,25,8.53446921,24.4453125,8.021113119,970.5546874,Aerobic,0,1
63,119,88.59067358,-6,8.692961457,24.85546875,5.98767406,1155.621094,Aerobic,0,1
62,135,106.7777778,36,8.198770465,25.02734375,9.907242063,1248.3125,Aerobic,0,1
57,131,103.125,16,7.808831267,22.859375,4.219553629,810.1542968,Aerobic,0,1
71,140,112.0472441,8,8.772473959,27.0703125,8.956385333,1137.460937,Aerobic,0,1
63,139,107.2227979,49,8.019465094,22.1171875,5.193865365,1002.416016,Aerobic,0,1
74,138,104.2590674,32,7.817388359,22.77539062,4.489515867,866.4765624,Aerobic,0,1
56,122,97.34645669,7,8.870628822,25.265625,9.519116018,1208.927734,Aerobic,0,1
59,118,97.90909091,26,9.0946237,29.53125,11.78707682,1414.449219,Interval,0,2
52,118,92.16541353,-32,8.831799541,29.296875,14.09933036,1875.210937,Interval,0,2
81,118,96.23140496,13,8.927449261,27.68554687,12.85123967,1555,Interval,0,2
75,126,97.29752066,-23,9.595548742,27.84375,10.27679494,1243.492187,Interval,0,2
54,113,90.20661157,12,9.044280374,27.3125,10.45239863,1264.740234,Interval,0,2
62,123,94.91735537,19,8.868412656,24.609375,9.96305204,1205.529297,Interval,0,2
54,107,82.49006623,-37,8.741487564,25.44726562,9.491705728,1423.755859,Interval,0,2
70,138,115.107438,4,8.214389263,25.921875,8.828124999,1059.375,Interval,0,2
51,108,76.7768595,25,7.794306083,26.3671875,11.99394693,1451.267578,Interval,0,2
73,133,115.6942149,3,8.137440992,25.59375,7.489443439,906.2226562,Interval,0,2
57,147,108.2727273,52,7.487529416,24.6640625,12.1273728,1467.412109,Interval,0,2
69,118,92.24793388,23,8.447350144,25.18359375,8.132893207,984.080078,Interval,0,2
62,140,100.1153846,25,2.199198533,16.87890625,0.358022836,65.16015623,Resistance,0,3
62,113,86.08888889,25,4.1795678,20.17382812,1.221082899,219.7949218,Resistance,0,3
67,120,89.50802139,8,3.224186336,16.625,0.908286681,169.8496093,Resistance,0,3
58,132,93.22689076,25,3.263796179,17.10546875,0.892720769,317.8085937,Resistance,0,3
60,129,94.53554502,18,3.39625258,17.51953125,0.951116071,199.734375,Resistance,0,3
64,137,99.59708738,0,2.679629702,16.93554687,0.494369283,101.3457031,Resistance,0,3
62,142,107.2596685,-2,5.999087271,21.5859375,2.81312934,506.3632812,Resistance,0,3
62,146,110.5303867,31,4.660843159,20.57617187,1.641121374,297.0429687,Resistance,0,3
74,141,116.0220994,3,4.876361516,22.04101562,1.683997468,301.4355468,Resistance,0,3
52,140,107.6158537,29,5.956850794,17.921875,2.886432927,473.375,Resistance,0,3
58,138,106.6069869,19,4.180405284,16.1875,1.414787459,323.9863281,Resistance,0,3
66,151,111.7403315,-6,3.398553382,19.72265625,0.753086153,136.3085937,Resistance,0,3
71,140,103,-2,5.877329616,20.5859375,3.01563585,542.814453,Resistance,0,3
75,136,109.8406593,19,5.472991598,20.109375,2.845152797,514.9726562,Resistance,0,3
51,151,108.8199052,53,5.177593462,22.1484375,2.235328199,467.1835937,Resistance,0,3
89,135,109.9558011,-11,5.430284663,18.5,2.6658106,482.5117187,Resistance,0,3
68,142,109.3139013,18,4.568426801,20.8828125,1.372650971,304.7285156,Resistance,0,3
73,132,107.3922652,29,5.114549369,20.8125,2.30382424,416.9921875,Resistance,0,3
74,160,127.4285714,52,8.262263457,25.1953125,5.672279575,794.1191406,Interval,0,2
74,136,102.48,-2,7.901579745,24.28125,5.189741505,773.2714843,Interval,0,2
46,143,105.3370166,14,8.711229812,25.5234375,7.054796006,1269.863281,Interval,0,2
71,128,105.6992481,32,8.71593962,26.59375,7.483567316,995.3144531,Interval,0,2
65,131,96.42713568,29,7.68506077,28.78125,4.434604664,882.4863281,Interval,0,2
59,118,87.29444444,-5,8.944480096,25.38476562,11.32265625,2038.078125,Aerobic,0,1
82,147,118.2358079,-10,9.797744007,42.43359375,9.486259893,2172.353515,Aerobic,0,1
68,135,106.7722222,11,9.293203328,35.5703125,5.9617296,1073.111328,Aerobic,0,1
73,148,112.480663,16,6.800306995,27.44726562,3.459135445,626.1035155,Aerobic,0,1
67,133,100.9944751,11,9.310776906,31.46875,6.824022346,1221.5,Aerobic,0,1
53,115,90.75555556,18,8.269366528,30.3671875,5.794932786,1037.292969,Aerobic,0,1
65,130,96.28729282,4,9.33881125,25.02734375,11.08139106,1994.650391,Interval,0,2
65,146,114.6740331,30,8.780694854,22.69140625,8.222081162,1479.974609,Interval,0,2
74,137,106.8232044,8,9.183137532,25.59375,10.58447538,1894.621094,Interval,0,2
55,138,110.3759398,-4,9.209445765,24.0703125,11.90182192,1559.138672,Interval,0,2
79,144,121.0300752,3,8.241210488,23.86328125,12.08213404,1606.923828,Interval,0,2
70,158,130.481203,56,9.314786222,23.59375,12.40168292,1649.423828,Interval,0,2
62,125,93.9558011,-4,8.001858416,24.22265625,5.588411457,1005.914062,Interval,0,2
64,124,96.93370166,16,7.585856821,29.39453125,4.473400811,809.6855468,Interval,0,2
70,129,105.2934132,10,8.268907434,29.39453125,6.740928557,1118.99414,Interval,0,2
61,115,92.11570248,29,8.961135909,35.86132812,7.79731082,943.4746093,Interval,0,2
62,121,91.68211921,19,8.841164925,27.63085937,7.390026041,1108.503906,Interval,0,2
78,122,98.79470199,7,8.029638483,25.8671875,6.580905939,993.7167968,Interval,0,2
54,138,107.160221,30,8.879500924,24.984375,5.888726128,1059.970703,Aerobic,0,1
72,122,97.7107438,34,9.523964998,29.38085937,10.78425232,1304.894531,Aerobic,0,1
63,140,102.9226519,48,8.677075733,24.453125,5.252495659,945.4492187,Aerobic,0,1
69,140,114.1611111,61,9.799083533,28.6875,8.506282551,1531.130859,Aerobic,0,1
78,162,119.8055556,46,5.77222558,21.05078125,16.74517144,3014.130859,Aerobic,0,1
82,133,119.6629834,37,3.615713123,20.3671875,17.38300673,3146.324219,Aerobic,0,1
64,152,101.2209945,13,8.609830484,27.171875,8.404351128,1512.783203,Interval,0,2
88,146,114.6033058,-3,8.573386373,25.69921875,9.099867638,1101.083984,Interval,0,2
107,136,122.6694215,-11,5.342248411,22.63671875,1.67324703,202.4628906,Interval,0,2
99,125,110.7462687,9,7.858852789,22.76367187,4.777358325,640.1660155,Interval,0,2
61,137,102.967033,-11,8.685273809,23.4609375,7.052562671,1283.566406,Interval,0,2
56,129,95.00617284,-21,8.400545699,24.82421875,5.998179494,971.705078,Interval,0,2
64,145,110.8866667,-9,8.324979922,24.984375,4.781822916,717.2734374,Interval,0,2
47,122,89.99206349,-4,8.672989759,25.14453125,6.420171875,802.5214843,Interval,0,2
77,137,110.6165414,-13,8.883199778,24.42382812,8.005371093,1056.708984,Interval,0,2
62,126,100.7795276,38,8.695434332,24.0234375,7.355822465,934.189453,Interval,0,2
72,138,107.8560606,31,9.315878332,42.046875,7.938757694,1047.916016,Interval,0,2
68,134,102.3444444,7,8.57922601,28.30078125,10.19894597,1825.611328,Interval,0,2
68,126,102.1777778,27,8.895250482,27.35546875,8.923198784,1606.175781,Interval,0,2
62,132,97.36813187,22,9.002753739,28.03125,8.36830357,1523.03125,Interval,0,2
75,125,108.6315789,18,8.668415556,29.19921875,12.35292455,1877.644531,Interval,0,2
69,125,97.04635762,25,8.45521017,31.17773437,11.52765418,1740.675781,Interval,0,2
70,135,104.0264901,13,9.323456247,29.19921875,8.703502603,1305.525391,Interval,0,2
76,135,100.3140496,27,9.331876393,24.94335937,8.900261491,1076.93164,Interval,0,2
62,144,113.6147541,-11,9.436676149,25.95117187,7.981856921,965.8046874,Interval,0,2
